Date,Page Title,Age,Gender,Source / Medium,Pageviews,Unique Pageviews
20190623,5 Affordable Wardrobe Basics Over-50 Celebs Love | Who What Wear,55-64,female,newsletter / email,4636,3786
20190602,12 Summer Wardrobe Staples to Have in Your Closet | Who What Wear,25-34,female,newsletter / email,4610,3499
20190623,The Best Miami Summer Trends for Under $100 | Who What Wear,35-44,female,m.facebook.com / referral,4603,3958
20190610,The 7 Most Important Summer Fashion Trends of 2019 | Who What Wear,65+,female,m.facebook.com / referral,4599,4135
20190624,Meghan Markle Updated Her Engagement Ringâ€”See the Photos | Who What Wear,65+,female,from.flipboard.com / referral,4585,2930
20190628,8 '90s Jewelry Trends You'll See Everywhere This Season | Who What Wear,55-64,female,newsletter / email,4568,3887
20190619,11 Cheap Summer Tops That Actually Look So Expensive | Who What Wear,25-34,female,m.facebook.com / referral,4567,3842
20190620,5 Swim Trends Fashion Editors Are Here Forâ€”and 3 They're Not | Who What Wear,35-44,female,newsletter / email,4564,3789
20190613,The Best Ways to Apply Blush for Every Face Shape | Who What Wear UK,55-64,female,m.facebook.com / referral,4556,3908
20190622,Shop These Fourth of July Outfit Ideas From H&M | Who What Wear,25-34,female,lm.facebook.com / referral,4540,4003
20190610,12 Pretty Summer Dresses From Our Favorite Celebrities | Who What Wear,55-64,female,newsletter / email,4533,3632
20190624,7 Outdated Sandal Trends We're Splitting Up With | Who What Wear,25-34,female,google / organic,4531,4121
20190627,How to Wear Crop Tops With Jeans | Who What Wear,25-34,female,m.facebook.com / referral,4529,3223
20190605,"The High Street's Best Summer Mini, Midi and Maxi Dresses | Who What Wear",25-34,female,m.facebook.com / referral,4523,3749
20190629,Summer Wedding Makeup | Who What Wear,25-34,female,m.facebook.com / referral,4520,4057
20190618,Jennifer Aniston Wore the Wedge-Heel Shoe Trend | Who What Wear,55-64,female,m.facebook.com / referral,4497,4027
20190615,Jennifer Lopez Wore 2019's Biggest Grandma Trend | Who What Wear,35-44,female,m.facebook.com / referral,4486,4096
20190619,5 Simple Summer Outfits You'll Wear on Repeat | Who What Wear,45-54,female,newsletter / email,4486,3646
20190621,How to Wear Crop Tops With Jeans | Who What Wear,25-34,female,m.facebook.com / referral,4484,3065
20190628,The 23 Best Shopping Picks for June 2019 | Who What Wear,35-44,female,m.facebook.com / referral,4483,3870
20190627,7 Huge Fashion Trends You Can Find Way Cheaper on Amazon | Who What Wear,45-54,female,newsletter / email,4470,3473
20190622,How to Wear Crop Tops With Jeans | Who What Wear,25-34,female,m.facebook.com / referral,4448,3044
20190609,"The High Street's Best Summer Mini, Midi and Maxi Dresses | Who What Wear",25-34,female,m.facebook.com / referral,4443,3702
20190605,"The High Street's Best Summer Mini, Midi and Maxi Dresses | Who What Wear",35-44,female,m.facebook.com / referral,4442,3831
20190613,Jennifer Lopez Wore 2019's Biggest Grandma Trend | Who What Wear,45-54,female,vogue / facebook,4440,3676
20190624,7 Outdated Sandal Trends We're Splitting Up With | Who What Wear,45-54,female,google / organic,4435,3984
20190622,The 4 Worst Beauty Products to Wear Before Sun Exposure | Who What Wear,55-64,female,from.flipboard.com / referral,4432,3587
20190624,How to Wear Crop Tops With Jeans | Who What Wear,25-34,female,m.facebook.com / referral,4427,2942
20190607,5 Wardrobe Basics Jennifer Aniston Has Worn for Years | Who What Wear,25-34,female,newsletter / email,4422,3551
20190624,Meghan Markle Updated Her Engagement Ringâ€”See the Photos | Who What Wear,35-44,female,from.flipboard.com / referral,4420,3019
20190626,10 of the Best Beauty Dupes for Holy-Grail Products | Who What Wear,25-34,female,newsletter / email,4420,3617
20190626,4 Classic Fashion Trends That Will Never Go Out of Style | Who What Wear,55-64,female,from.flipboard.com / referral,4409,3589
20190628,Summer Workout Outfit Trends | Who What Wear,35-44,female,m.facebook.com / referral,4406,3785
20190617,Fashion Essentials to See You Through Summer | Who What Wear,45-54,female,newsletter / email,4380,3579
20190630,6 Things Not to Wear in Summerâ€”and 6 to Wear Instead | Who What Wear,45-54,female,from.flipboard.com / referral,4380,3682
20190620,22 Things From Zara's Summer Sale to Buy Immediately | Who What Wear,25-34,female,m.facebook.com / referral,4377,3765
20190622,24 of the Best Tanning Bikinis to Minimize Lines | Who What Wear,45-54,male,yahoo.com / referral,4372,3430
20190608,Chrissy Teigen Wore the Pleated-Jean Trend | Who What Wear,45-54,female,facebook.com / social,4360,3529
20190627,The Best Miami Summer Trends for Under $100 | Who What Wear,35-44,female,m.facebook.com / referral,4358,3757
20190605,6 Summer Trends That Have Anna Wintour's Approval | Who What Wear,45-54,female,newsletter / email,4356,3501
20190602,9 Outdated Jewelry Trendsâ€”and What to Buy Instead | Who What Wear,55-64,female,www-whowhatwear-com.cdn.ampproject.org / referral,4350,3843
20190603,Shop H&M's Stranger Things Collection for Summer Essentials | Who What Wear,25-34,female,m.facebook.com / referral,4343,3698
20190627,The 15 Best Colors to Wear for Your Skin Tone | Who What Wear,25-34,female,newsletter / email,4331,3300
20190620,33 New Summer Arrivals From Topshop That Will Sell Out Fast | Who What Wear,25-34,female,newsletter / email,4324,3613
20190605,The Worst Poses to Strike in Photos (and How to Make Them Better) | Who What Wear,45-54,female,m.facebook.com / referral,4312,3504
20190613,The 11 Best Affordable Clothing Brands of 2019 | Who What Wear,25-34,female,newsletter / email,4309,3618
20190620,The Summer Party Outfit That Still Looks Chic in the Heat | Who What Wear,35-44,female,m.facebook.com / referral,4305,3445
20190608,Barbie Feet: The Photogenic Pose Becoming an Epidemic | Who What Wear,25-34,female,m.facebook.com / referral,4304,3885
20190607,How to Become a Morning Person | TheThirty,25-34,female,m.facebook.com / referral,4300,3846
20190615,7 Outdated Shoe Trends for 2019â€”and What's in Instead | Who What Wear,25-34,female,newsletter / email,4299,3325
20190620,The Summer Party Outfit That Still Looks Chic in the Heat | Who What Wear,25-34,female,m.facebook.com / referral,4296,3458
20190610,We Tried On the 13 Biggest Summer Trends at Zara | Who What Wear,35-44,female,m.facebook.com / referral,4295,3775
20190618,17 Pairs of High Waist Bootcut Stretch Denim | Who What Wear,55-64,female,(direct) / (none),4286,3608
20190630,"The 7 Best Denim Styles, According to Over-40 Women | Who What Wear",55-64,female,from.flipboard.com / referral,4279,3348
20190609,Chrissy Teigen Wore the Pleated-Jean Trend | Who What Wear,45-54,female,m.facebook.com / referral,4277,3814
20190602,9 T-Shirtâ€“and-Jeans Outfit Formulas Over-40 Women Swear By | Who What Wear,35-44,female,m.facebook.com / referral,4265,3703
20190626,"The Best Morning Routine for Success | The Latest Fitness, Health, and Wellness Tips",25-34,female,m.facebook.com / referral,4258,3826
20190602,12 Summer Wardrobe Staples to Have in Your Closet | Who What Wear,55-64,female,newsletter / email,4256,3345
20190615,Jennifer Lopez Wore 2019's Biggest Grandma Trend | Who What Wear,45-54,female,m.facebook.com / referral,4253,3898
20190610,12 Pretty Summer Dresses From Our Favorite Celebrities | Who What Wear,35-44,female,newsletter / email,4237,3338
20190618,17 Pairs of High Waist Bootcut Stretch Denim | Who What Wear,55-64,female,www-whowhatwear-com.cdn.ampproject.org / referral,4233,3517
20190625,"33 Items New York Girls Buy From H&M, Topshop, and ASOS | Who What Wear",55-64,female,newsletter / email,4225,3379
20190619,The Best Miami Summer Trends for Under $100 | Who What Wear,25-34,female,m.facebook.com / referral,4207,3523
20190618,20 Affordable Summer Dresses to Add to Cartâ€”All Under $45 | Who What Wear,35-44,female,newsletter / email,4202,3439
20190613,"The 5 Biggest Beauty Trends for 2019, According to Sephora | Who What Wear",35-44,female,m.facebook.com / referral,4190,3695
20190624,7 Outdated Sandal Trends We're Splitting Up With | Who What Wear,35-44,female,google / organic,4190,3870
20190619,5 Simple Summer Outfits You'll Wear on Repeat | Who What Wear,55-64,female,newsletter / email,4184,3480
20190625,Meghan Markle Updated Her Engagement Ringâ€”See the Photos | Who What Wear,65+,female,from.flipboard.com / referral,4181,2636
20190617,The 16 Items It Girls Always Wear to the Airport | Who What Wear,45-54,female,from.flipboard.com / referral,4173,3228
20190611,The 12 Best Brands for Wardrobe Basics Over 50 | Who What Wear,35-44,female,newsletter / email,4169,3290
20190606,The 5 Summer Handbag Trends We're Already Seeing Everywhere | Who What Wear,45-54,female,newsletter / email,4158,3521
20190625,Meghan Markle Updated Her Engagement Ringâ€”See the Photos | Who What Wear,45-54,female,from.flipboard.com / referral,4157,2658
20190622,30 Swimsuits That Look Even Better as Summer Tops | Who What Wear,35-44,male,yahoo.com / referral,4148,3264
20190613,The Best Ways to Apply Blush for Every Face Shape | Who What Wear UK,25-34,female,m.facebook.com / referral,4141,3573
20190614,How to Look Cooler in Summer 2019 | Who What Wear,35-44,female,newsletter / email,4136,3275
20190605,Jennifer Lopez Wore a Belted Blazer With Skinny Jeans | Who What Wear,65+,female,m.facebook.com / referral,4116,3785
20190628,ZoÃ« Kravitz Wore Bike Shorts to Her Paris Wedding Rehearsal | Who What Wear,55-64,female,from.flipboard.com / referral,4114,2990
20190613,The 11 Coolest New Fashion Pieces for Summer 2019 | Who What Wear,25-34,female,google / organic,4108,3046
20190609,The Only 31 Zara Items NYC Girls Are Buying This Summer | Who What Wear,45-54,female,newsletter / email,4092,3407
20190629,7 Summer Shoe Trends NYC Girls Are Wearing on Repeat | Who What Wear,55-64,female,newsletter / email,4087,3420
20190603,5 Cheap Summer Clothes With a Cost Per Wear of Basically $0 | Who What Wear,25-34,female,google / organic,4067,3214
20190609,"The High Street's Best Summer Mini, Midi and Maxi Dresses | Who What Wear",35-44,female,m.facebook.com / referral,4065,3404
20190619,Affordable Summer Fashion Trends From a Chic Houston Blogger | Who What Wear,25-34,female,m.facebook.com / referral,4054,3450
20190603,Summer Beauty Buys | Who What Wear,35-44,female,m.facebook.com / referral,4045,3593
20190615,7 Outdated Shoe Trends for 2019â€”and What's in Instead | Who What Wear,35-44,female,newsletter / email,4042,3285
20190627,4 Things to Pack for Backpackingâ€”and What to Leave at Home | Who What Wear,55-64,female,from.flipboard.com / referral,4031,3442
20190613,Anklets Will Be the Biggest Jewelry Trend of Summer 2019 | Who What Wear,25-34,female,newsletter / email,4030,3419
20190607,5 Wardrobe Basics Jennifer Aniston Has Worn for Years | Who What Wear,45-54,female,newsletter / email,4028,3249
20190626,The 7 Best Jeans to Wear During Summerâ€”and 4 to Avoid | Who What Wear,25-34,female,newsletter / email,4026,3207
20190622,The 4 Worst Beauty Products to Wear Before Sun Exposure | Who What Wear,45-54,female,from.flipboard.com / referral,4005,3344
20190618,15 Zara Outfits Everyone Should Own This Summer | Who What Wear,25-34,female,newsletter / email,4004,3142
20190605,Summer Beauty Buys | Who What Wear,35-44,female,m.facebook.com / referral,4002,3535
20190612,Summer Beauty Buys | Who What Wear,25-34,female,m.facebook.com / referral,3987,3568
20190618,Affordable Summer Fashion Trends From a Chic Houston Blogger | Who What Wear,35-44,female,m.facebook.com / referral,3978,3324
20190603,These Stylish Summer Outfits Are Surprisingly Affordable | Who What Wear,18-24,female,m.facebook.com / referral,3977,3310
20190611,15 Zara Outfits Everyone Should Own This Summer | Who What Wear,25-34,female,likeshop.me / referral,3977,3237
20190624,The 9 Worst Things to Wear to the Airport | Who What Wear,55-64,female,from.flipboard.com / referral,3969,3263
20190619,5 Simple Summer Outfits You'll Wear on Repeat | Who What Wear,35-44,female,newsletter / email,3961,3267
20190628,8 '90s Jewelry Trends You'll See Everywhere This Season | Who What Wear,35-44,female,newsletter / email,3956,3383
20190618,17 Pairs of High Waist Bootcut Stretch Denim | Who What Wear,45-54,female,www-whowhatwear-com.cdn.ampproject.org / referral,3947,3285
20190618,11 Cheap Summer Tops That Actually Look So Expensive | Who What Wear,25-34,female,google / organic,3946,3079
20190619,6 Makeup Tips for Women Over 40 From a Makeup Artist | Who What Wear,55-64,female,newsletter / email,3943,3309
20190605,"8 Fashion Basics That Deliver, No Matter Where You Live | Who What Wear",25-34,female,google / organic,3940,3054
20190623,24 of the Best Tanning Bikinis to Minimize Lines | Who What Wear,65+,male,yahoo.com / referral,3919,3151
20190613,Summer Beauty Buys | Who What Wear,25-34,female,m.facebook.com / referral,3915,3466
20190606,Priyanka Chopra Wore Controversial Airport Shoes | Who What Wear,35-44,female,m.facebook.com / referral,3910,3398
20190602,9 Outdated Jewelry Trendsâ€”and What to Buy Instead | Who What Wear,35-44,female,www-whowhatwear-com.cdn.ampproject.org / referral,3899,3385
20190608,We Tried On the 13 Biggest Summer Trends at Zara | Who What Wear,45-54,female,m.facebook.com / referral,3897,3514
20190602,7 Retro Fashion Trends That Are In (Plus 2 That Are Out) | Who What Wear,35-44,female,newsletter / email,3889,3271
20190621,6 Trendy Summer Outfits That Only Look Expensive | Who What Wear,25-34,female,m.facebook.com / referral,3884,3173
20190623,24 of the Best Tanning Bikinis to Minimize Lines | Who What Wear,55-64,male,yahoo.com / referral,3884,2980
20190607,5 Wardrobe Basics Jennifer Aniston Has Worn for Years | Who What Wear,35-44,female,newsletter / email,3874,3100
20190607,The Denim Shortâ€“and-Sneaker Outfit Celebs Are Wearing Now | Who What Wear,35-44,female,m.facebook.com / referral,3862,3459
20190602,These Stylish Summer Outfits Are Surprisingly Affordable | Who What Wear,35-44,female,m.facebook.com / referral,3855,3207
20190604,Summer Beauty Buys | Who What Wear,35-44,female,m.facebook.com / referral,3849,3346
20190624,9 Chic Jean-and-Shoe Outfits From Celebrities | Who What Wear,25-34,female,newsletter / email,3845,3034
20190630,These 13 Handbag Trends Are Selling So Fast Right Now | Who What Wear,55-64,female,google / organic,3842,3402
20190618,"8 Fashion Basics That Deliver, No Matter Where You Live | Who What Wear",25-34,female,newsletter / email,3832,3178
20190601,These Stylish Summer Outfits Are Surprisingly Affordable | Who What Wear,18-24,female,m.facebook.com / referral,3831,3394
20190608,10 Stylish Sneakers Women Over 40 Are Wearing | Who What Wear,45-54,female,newsletter / email,3828,3030
20190627,7 Huge Fashion Trends You Can Find Way Cheaper on Amazon | Who What Wear,55-64,female,newsletter / email,3827,3103
20190630,"The 7 Best Denim Styles, According to Over-40 Women | Who What Wear",45-54,female,from.flipboard.com / referral,3827,3067
20190604,5 Summer Dress Trends That Will Be Everywhere This Season | Who What Wear,25-34,female,tpc.googlesyndication.com / referral,3823,3295
20190618,17 Pairs of High Waist Bootcut Stretch Denim | Who What Wear,45-54,female,(direct) / (none),3815,3125
20190606,Chrissy Teigen Wore the Pleated-Jean Trend | Who What Wear,18-24,female,m.facebook.com / referral,3814,3322
20190630,Summer Workout Outfit Trends | Who What Wear,35-44,female,m.facebook.com / referral,3807,3283
20190629,7 Summer Shoe Trends NYC Girls Are Wearing on Repeat | Who What Wear,45-54,female,newsletter / email,3797,3200
20190610,12 Pretty Summer Dresses From Our Favorite Celebrities | Who What Wear,45-54,female,newsletter / email,3795,3007
20190619,The 6 Best Shoes to Wear With Sundresses | Who What Wear,55-64,female,from.flipboard.com / referral,3795,3144
